record_type,facet,component,source_id,source_title_or_spec,source_kind,screening_status,current_evidence_level,supported_claim_or_status,limitations,argo_connection,missing_full_read_or_experiment,contribution_tag,tag_status,local_basis,note
facet_evidence,observability,,alphaxiv:2605.08363,Kettle: Attested builds for verifiable software provenance,paper,recorded_full_read,FULL_PAPER_READ,Attested builds bind a produced artifact to the inputs and environment that produced it with verifiable provenance.,Relies on trusted hardware not used here.,Upper bound on what this project achieves: reproducibility without hardware attestation.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round24-source-receipts.json (SHA-256 d06a2af38d33e981df95feaf81f1836a5f9ad604833c6ddcf7d553d15fb303b0); paper/sources/reports/2605.08363.txt (70049 bytes; SHA-256 f22aa4c743c68b91a3c6fb3f3b1eeb18137ce5dfc4a3d3274ccfba793dca7480); paper/sources/fulltext/2605.08363.txt (70049 bytes; SHA-256 f22aa4c743c68b91a3c6fb3f3b1eeb18137ce5dfc4a3d3274ccfba793dca7480); reviewed locator ids: attested_build_provenance.,Round 24 reproducible-artifact evidence.
facet_evidence,observability,,alphaxiv:2608.27125,AROMA+: A Study of Factors Affecting Reproducible Builds in the Maven Ecosystem,paper,recorded_full_read,FULL_PAPER_READ,Reproducible builds mitigate supply-chain risk by confirming the origin and consistency of reused components.,Ecosystem-specific factor study.,Motivates pinning build timestamps rather than accepting content equivalence.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round24-source-receipts.json (SHA-256 d06a2af38d33e981df95feaf81f1836a5f9ad604833c6ddcf7d553d15fb303b0); paper/sources/reports/2608.27125.txt (120023 bytes; SHA-256 48992c59ab2cb27356eef1a589f5943922994fb8e05afc952ffc9e3c68e60864); paper/sources/fulltext/2608.27125.txt (120023 bytes; SHA-256 48992c59ab2cb27356eef1a589f5943922994fb8e05afc952ffc9e3c68e60864); reviewed locator ids: reproducible_build_supply_chain.,Round 24 reproducible-artifact evidence.
facet_evidence,evaluation,,alphaxiv:2608.13417,Beyond Final Scores: A Systematic Evaluation of Agents for Long-Horizon AI Research and Development,paper,recorded_full_read,FULL_PAPER_READ,"Evaluation beyond final scores shows agents behaving as engineering optimizers, with different process bottlenecks behind similar outcomes.","Seven models, 36 tasks, different harness.",Direct precedent for measuring the process rather than only an endpoint.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round26-source-receipts.json (SHA-256 7fcda04810ff77f45d27103bf452e4dde1ddc00859be64abecee5a02008f5195); paper/sources/reports/2608.13417.txt (21755 bytes; SHA-256 0188af044cddc0c5141dafaf07874a7f877deda29e0854db187f4116ba2d955c); paper/sources/fulltext/2608.13417.txt (132407 bytes; SHA-256 592a8f845f0b08c66127f5c158196157445381e51e47bd42a66acf4aa54fd905); reviewed locator ids: agents_engineering_optimizers.,Round 26 process-measurement evidence.
facet_evidence,evaluation,,alphaxiv:2511.14996,The Sequential Nature of Science: Quantifying Learning from a Sequence of Studies,paper,recorded_full_read,FULL_PAPER_READ,"Judging a body of work requires the order of studies and the method each used, not only a pooled final estimate.","Meta-analysis of published literatures, not agent decision records.",Justifies reporting the decision sequence and its revisions rather than a final claim list.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round26-source-receipts.json (SHA-256 7fcda04810ff77f45d27103bf452e4dde1ddc00859be64abecee5a02008f5195); paper/sources/reports/2511.14996.txt (72038 bytes; SHA-256 d1450b66bb0e891b5fcc3f22ef45d40dad71bb5bb28cdbd5ab8c0ccc7a74a221); paper/sources/fulltext/2511.14996.txt (72038 bytes; SHA-256 d1450b66bb0e891b5fcc3f22ef45d40dad71bb5bb28cdbd5ab8c0ccc7a74a221); reviewed locator ids: sequential_research_trace.,Round 26 process-measurement evidence.
facet_evidence,evaluation,,alphaxiv:2607.03634,The Role of Rigor in Artificial Intelligence,paper,recorded_full_read,FULL_PAPER_READ,"Operational rigor substitutes for prior understanding rather than deriving from it, realized mainly through benchmarks and reliability procedures.",Position paper without measurements.,"Names the limit of this project: gates and receipts are operational rigor, not understanding.",Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round26-source-receipts.json (SHA-256 7fcda04810ff77f45d27103bf452e4dde1ddc00859be64abecee5a02008f5195); paper/sources/reports/2607.03634.txt (21194 bytes; SHA-256 d9a0077b74fc07d3853a3fbacf89fe8312730c2cde3d98c4bae89d181f90dd58); paper/sources/fulltext/2607.03634.txt (90321 bytes; SHA-256 e9a1ed1369971de9d873e4ea9c526fa7437902faf5f1cba5c336975a5ff97d3e); reviewed locator ids: operational_vs_epistemic_rigor.,Round 26 process-measurement evidence.
facet_evidence,evaluation,,alphaxiv:2608.01347,"Prompt-Induced Waste in Coding Agents: Reasoning, Effort, Harness Design, and End-to-End Cost",paper,recorded_full_read,FULL_PAPER_READ,"Agent cost is carried differently by input tokens, output tokens, context size, cache use, and price, so a single total hides the carrier.",Coding agents on six open models.,Supports reporting marginal tokens and the fixed floor separately rather than one total.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round28-source-receipts.json (SHA-256 46f7e149fd9391f0d5a69728248f044a539531e4cedc6f9f1f7173d82fadd384); paper/sources/reports/2608.01347.txt (20599 bytes; SHA-256 b698935c6d5e9eb5995b267c98ea55262ac4ad1dccd9f6d0e8bc2b6591afbf68); paper/sources/fulltext/2608.01347.txt (113375 bytes; SHA-256 edbe59fb91a9ff5f618a54517c8691b3ba76c1e6676e30cf619c7d6f40539e5d); reviewed locator ids: token_cost_carriers.,Round 28 cost-measurement evidence.
facet_evidence,evaluation,,alphaxiv:2606.15017,Are Online Skill and Memory Modules Always Worth Their Tokens? A Budget-Constrained Study of Web Agents,paper,recorded_full_read,FULL_PAPER_READ,"Augmentation modules consume test-time tokens rarely reported beside actor cost, and their gains often vanish against a token-matched baseline.",WebArena domains; augmentation modules rather than a factorial.,"Direct warning that any future effect claim here must be budget-matched, not only condition-matched.",Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round28-source-receipts.json (SHA-256 46f7e149fd9391f0d5a69728248f044a539531e4cedc6f9f1f7173d82fadd384); paper/sources/reports/2606.15017.txt (73560 bytes; SHA-256 ac1900ab16c941ba8d85f29d11c4a3c7b87275ee8673291a5d09a385b01b288e); paper/sources/fulltext/2606.15017.txt (73560 bytes; SHA-256 ac1900ab16c941ba8d85f29d11c4a3c7b87275ee8673291a5d09a385b01b288e); reviewed locator ids: budget_matched_baseline.,Round 28 cost-measurement evidence.
facet_evidence,observability,,alphaxiv:2607.21672,Pixels for Programs? A Cross-Provider Case Study of Input-Token Accounting for Source Code as Text and Images,paper,recorded_full_read,FULL_PAPER_READ,"Provider-reported input token counts differ materially between accounting signatures, so totals can conceal different accounting.",Cross-provider source-code accounting.,Reason the cost quantity is defined from the parsed usage stream rather than assumed comparable across providers.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round28-source-receipts.json (SHA-256 46f7e149fd9391f0d5a69728248f044a539531e4cedc6f9f1f7173d82fadd384); paper/sources/reports/2607.21672.txt (38116 bytes; SHA-256 8d9d2f57d99096d96be7c52c6aa2c2498fab5f57574dd4f196cb130010252e8b); paper/sources/fulltext/2607.21672.txt (38116 bytes; SHA-256 8d9d2f57d99096d96be7c52c6aa2c2498fab5f57574dd4f196cb130010252e8b); reviewed locator ids: provider_token_accounting.,Round 28 cost-measurement evidence.
facet_evidence,evaluation,,alphaxiv:2608.16370,What Does Context Compression Cost an Agent? Interaction Costs Unrevealed by Task-Completion Metrics,paper,recorded_full_read,FULL_PAPER_READ,Task completion is an incomplete measure because a change can substantially increase interaction cost that completion does not reveal.,"Bounded-horizon planning environment, one model.",Supports reporting cost beside the endpoint rather than reporting the endpoint alone.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round30-source-receipts.json (SHA-256 bf6eda7a14c90ed857e58d273293d4efe589b6aabed651c50193c1b8799f853c); paper/sources/reports/2608.16370.txt (21497 bytes; SHA-256 fd7e5d85484a07ad3d726561b5b7a9f365b303ba68a5b41716480b390b99e234); paper/sources/fulltext/2608.16370.txt (80511 bytes; SHA-256 43cacf4d27ede11908fb32ea6dbfd16a5438f27603006ea1e2a86c3a47e45467); reviewed locator ids: compression_interaction_cost.,Round 30 cost-replication evidence.
facet_evidence,observability,,alphaxiv:2601.06007,Don't Break the Cache: An Evaluation of Prompt Caching for Long-Horizon Agentic Tasks,paper,recorded_full_read,FULL_PAPER_READ,Prompt caching changes API cost and time to first token relative to a no-cache baseline in long-horizon agentic tasks.,"Caching evaluation, not a factorial design.",Explains why dollar cost stays excluded from comparisons here while token counts are reported.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round30-source-receipts.json (SHA-256 bf6eda7a14c90ed857e58d273293d4efe589b6aabed651c50193c1b8799f853c); paper/sources/reports/2601.06007.txt (17653 bytes; SHA-256 168c0f1ce5a23fe49dc89a051e33bd793f406e0705fa318aa0043cd5e8fbbce1); paper/sources/fulltext/2601.06007.txt (49404 bytes; SHA-256 7040a2aac63fabd0b89eefdaf0eac5b3b6235e844dfd9f85285a3feaaa411a8d); reviewed locator ids: prompt_cache_cost_effect.,Round 30 cost-replication evidence.
facet_evidence,evaluation,,alphaxiv:2607.26587,One Run Is Not an Idea: The Implementation Lottery in Automated Research,paper,recorded_full_read,FULL_PAPER_READ,"One run scores one implementation of an idea, so a single run cannot attribute an outcome to the idea rather than to that implementation.",Automated research audits in tabular and materials domains.,"Names the limit of this cycle: one episode per condition is instrument evidence, not attribution.",Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round30-source-receipts.json (SHA-256 bf6eda7a14c90ed857e58d273293d4efe589b6aabed651c50193c1b8799f853c); paper/sources/reports/2607.26587.txt (49115 bytes; SHA-256 a8e7f10656333fa2b247d95fb169d84bbf5d44619d93ed5ab18201baa543d68d); paper/sources/fulltext/2607.26587.txt (49115 bytes; SHA-256 a8e7f10656333fa2b247d95fb169d84bbf5d44619d93ed5ab18201baa543d68d); reviewed locator ids: one_run_attribution.,Round 30 cost-replication evidence.
facet_evidence,evaluation,,alphaxiv:2608.26197,Harness Engineering for Predictable Agentic Systems: An Empirical Study of Deterministic Execution Constraints,paper,recorded_full_read,FULL_PAPER_READ,"Agents show substantial run-to-run execution variance even under identical tasks, tools, and environment.",Deterministic-harness study in regulated workflows.,Independent support for reporting cost as a mean over repeats rather than a single episode.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round32-source-receipts.json (SHA-256 1ab8589873d878fa5ef36052f4a928b9ea5dfb5abbf51393eb4bd1aa2359452c); paper/sources/reports/2608.26197.txt (28977 bytes; SHA-256 91599f9ada7c68d3fbb12b67cf1c67da847ba4965798c859cf8e2f37ec18a05c); paper/sources/fulltext/2608.26197.txt (28977 bytes; SHA-256 91599f9ada7c68d3fbb12b67cf1c67da847ba4965798c859cf8e2f37ec18a05c); reviewed locator ids: run_to_run_variance.,Round 32 cost-variance evidence.
facet_evidence,evaluation,,alphaxiv:2607.24372,Randomness in large language models: What researchers need to know (and report),paper,recorded_full_read,FULL_PAPER_READ,Model-generated data are generally not deterministic and the same prompt may yield different outputs.,Social-science data generation.,Reason a single episode is treated as a draw rather than a value.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round32-source-receipts.json (SHA-256 1ab8589873d878fa5ef36052f4a928b9ea5dfb5abbf51393eb4bd1aa2359452c); paper/sources/reports/2607.24372.txt (20356 bytes; SHA-256 c4a621b1882362dff5d040a88bac46bcfafa5a675fb2f100ae918c4ce3855db5); paper/sources/fulltext/2607.24372.txt (56726 bytes; SHA-256 54e7bed69ae8c7afba328fe620221eadd3295159b9a97cf620104ddb3c87b751); reviewed locator ids: llm_nondeterminism.,Round 32 cost-variance evidence.
facet_evidence,evaluation,,alphaxiv:2609.00649,You Cannot Photograph the Same Street Twice: Reliability Limits in Vision-Language Measurement of Urban Change,paper,recorded_full_read,FULL_PAPER_READ,Repeated model measurement of the same subject has longitudinal reliability limits that are not well understood.,"Vision-language urban imagery, different modality.",Caution against assuming repeat stability transfers across settings.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round32-source-receipts.json (SHA-256 1ab8589873d878fa5ef36052f4a928b9ea5dfb5abbf51393eb4bd1aa2359452c); paper/sources/reports/2609.00649.txt (57385 bytes; SHA-256 b907ce33bf69be69f05ff8a7bb4af0ac001ee6a3003415105c35c4552830906c); paper/sources/fulltext/2609.00649.txt (57385 bytes; SHA-256 b907ce33bf69be69f05ff8a7bb4af0ac001ee6a3003415105c35c4552830906c); reviewed locator ids: longitudinal_reliability_limit.,Round 32 cost-variance evidence.
facet_evidence,observability,,alphaxiv:2608.17214,Oracles That Cannot Fail: Anchoring and the Expectation That Moves With the Fault,paper,recorded_full_read,FULL_PAPER_READ,"A test oracle that takes its expected value from the system it judges cannot fail, because a fault moves measurement and expectation together.",Conceptual and empirical study of oracle anchoring.,Names the defect class that let a wrong cost parser pass its own fixture here.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round34-source-receipts.json (SHA-256 b747f7b726b92bf072f4883e854be58c6112b22cf7c746198b61992fc234ace8); paper/sources/reports/2608.17214.txt (112897 bytes; SHA-256 f69726b9d569eda531c3aabb1c125e31becb29d67d1f72e77f0f32e09d391e09); paper/sources/fulltext/2608.17214.txt (112897 bytes; SHA-256 f69726b9d569eda531c3aabb1c125e31becb29d67d1f72e77f0f32e09d391e09); reviewed locator ids: oracle_anchoring.,Round 34 instrument-audit evidence.
facet_evidence,evaluation,,alphaxiv:2606.10417,Beyond Coverage and Kill Scores: Empirically Measuring Test Suite Behavioural Gaps,paper,recorded_full_read,FULL_PAPER_READ,A suite can maximise coverage or kill scores while lacking the oracles needed to validate behaviour.,General test-suite study.,Reason the audit injected semantic faults rather than counting coverage.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round34-source-receipts.json (SHA-256 b747f7b726b92bf072f4883e854be58c6112b22cf7c746198b61992fc234ace8); paper/sources/reports/2606.10417.txt (68252 bytes; SHA-256 b17196ca545b8b30ec881c4b1641f7908d59968b8791ff00a3a2ec7a5091e394); paper/sources/fulltext/2606.10417.txt (68252 bytes; SHA-256 b17196ca545b8b30ec881c4b1641f7908d59968b8791ff00a3a2ec7a5091e394); reviewed locator ids: coverage_not_behaviour.,Round 34 instrument-audit evidence.
facet_evidence,observability,,alphaxiv:2608.02786,Evaluation Blindness: How Silent Measurement Failures Corrupt AI Systems from Training to Deployment,paper,recorded_full_read,FULL_PAPER_READ,"A majority of verifiable public incidents in the surveyed set were silent, meaning measurement did not reveal the failure.",Incident survey; proportions belong to that corpus.,Prior support for treating silent instrument failure as a primary risk in this project.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round34-source-receipts.json (SHA-256 b747f7b726b92bf072f4883e854be58c6112b22cf7c746198b61992fc234ace8); paper/sources/reports/2608.02786.txt (72348 bytes; SHA-256 e680a208fecce7f046d208744006c21bf4ae081da44abe5bccfc5e120689dbca); paper/sources/fulltext/2608.02786.txt (72348 bytes; SHA-256 e680a208fecce7f046d208744006c21bf4ae081da44abe5bccfc5e120689dbca); reviewed locator ids: silent_measurement_failure.,Round 34 instrument-audit evidence.
facet_evidence,evaluation,,alphaxiv:2607.00929,Delta Debugging in the Absence of Test Oracles Through Metamorphic Testing,paper,recorded_full_read,FULL_PAPER_READ,"Validation requires a test function with an oracle to separate passing from failing runs, so a technique depends on an oracle existing at all.",Delta debugging setting.,Why the judge module suite asserts its deterministic shell rather than the judge verdict.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round36-source-receipts.json (SHA-256 57448cd988716d4b15a15d6be38fc6b9eb59c5e55ce4fa0f6d5f31ecc74e4fa4); paper/sources/reports/2607.00929.txt (71472 bytes; SHA-256 fc0ab8e32244c76a49606dfaca2741d0dc3cc3da020a1b88f4e9b7f817eb161f); paper/sources/fulltext/2607.00929.txt (71472 bytes; SHA-256 fc0ab8e32244c76a49606dfaca2741d0dc3cc3da020a1b88f4e9b7f817eb161f); reviewed locator ids: oracle_availability_limit.,Round 36 suite-completion evidence.
facet_evidence,evaluation,,alphaxiv:2608.03337,Assessing Behavioral Validation in UI Component Test Suites Using Inferred Metamorphic Relations,paper,recorded_full_read,FULL_PAPER_READ,"Behavioural contracts are only partly reflected by execution coverage, and relations express expectations without naming an expected value.",UI component library study.,Basis for asserting contract relations in the new suites instead of mirroring current output.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round36-source-receipts.json (SHA-256 57448cd988716d4b15a15d6be38fc6b9eb59c5e55ce4fa0f6d5f31ecc74e4fa4); paper/sources/reports/2608.03337.txt (64236 bytes; SHA-256 f3ad53f9922a75c6104cd2ec379482790195fcb9c8d233f7bb3733c3566eec01); paper/sources/fulltext/2608.03337.txt (64236 bytes; SHA-256 f3ad53f9922a75c6104cd2ec379482790195fcb9c8d233f7bb3733c3566eec01); reviewed locator ids: metamorphic_relations_as_contracts.,Round 36 suite-completion evidence.
facet_evidence,evaluation,,alphaxiv:2608.09567,From Runnable to Verifiable: An Independent Reproducibility Study of LLM/Agent-Driven Vulnerability Validation Artifacts,paper,recorded_full_read,FULL_PAPER_READ,"A gap remains between an artifact that runs and one whose claims are verifiable, even when agent workflows produce the artifact.",Security research artifacts.,Motivates re-deriving recorded numbers rather than trusting that the code still runs.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round38-source-receipts.json (SHA-256 5c08a3b48937ef0d05bab06a338819c00b509132dd0617a34516776ea728de63); paper/sources/reports/2608.09567.txt (42967 bytes; SHA-256 b7d3a3e68473bdcd78ca34cadfb9a7913d3e880ace5a3bac8ae90e7a65989d7f); paper/sources/fulltext/2608.09567.txt (42967 bytes; SHA-256 b7d3a3e68473bdcd78ca34cadfb9a7913d3e880ace5a3bac8ae90e7a65989d7f); reviewed locator ids: runnable_vs_verifiable.,Round 38 re-derivation evidence.
facet_evidence,evaluation,,alphaxiv:2608.19269,What Does an Evaluation License? A Commit-Bound Census of Claim Replay in Inspect Evals,paper,recorded_full_read,FULL_PAPER_READ,"Benchmarks can run without determining what their results license, and replaying historical claims shows most units stop before the claim is reachable.",Census of one evaluation collection.,"Prior support for treating claim replay, not execution, as the reproducibility test applied here.",Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round38-source-receipts.json (SHA-256 5c08a3b48937ef0d05bab06a338819c00b509132dd0617a34516776ea728de63); paper/sources/reports/2608.19269.txt (116316 bytes; SHA-256 4c34ecdd477d242cdd22951be4345265bb5bc095ed29f4bbc5c0cfbeb1839455); paper/sources/fulltext/2608.19269.txt (116316 bytes; SHA-256 4c34ecdd477d242cdd22951be4345265bb5bc095ed29f4bbc5c0cfbeb1839455); reviewed locator ids: claim_replay_census.,Round 38 re-derivation evidence.
facet_evidence,evaluation,,alphaxiv:2608.16253,Second-Order Response Laws for LLM Judges: Debiased Estimation of Prompt Instability,paper,recorded_full_read,FULL_PAPER_READ,"Repeated calls to one prompt may disagree because the judge is stochastic or because the item is ambiguous, and separating those causes is an identification problem.",Second-order response law framework.,Names the limit of the replay measurement here: a disagreement is not attributed to a cause.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round40-source-receipts.json (SHA-256 2bd3899364bcf7b116b75678b05563d0030d9be00a1d9143b51a27c6c16e04f4); paper/sources/reports/2608.16253.txt (76596 bytes; SHA-256 c5d26f973d606d56292888f15bcd460bbbff10f065ab6f4f38ad85bbd2b26a4f); paper/sources/fulltext/2608.16253.txt (76596 bytes; SHA-256 c5d26f973d606d56292888f15bcd460bbbff10f065ab6f4f38ad85bbd2b26a4f); reviewed locator ids: judge_variation_identification.,Round 40 judge-replay evidence.
facet_evidence,evaluation,,alphaxiv:2608.22856,"Same Agent, Different Answers: A Repeat-Aware Audit of Corpus-Induced Answer Churn in Retrieval-Augmented QA",paper,recorded_full_read,FULL_PAPER_READ,"A system can return different answers with model identifier, prompt, policy, evidence depth and rendering all held fixed.",Retrieval-augmented QA under corpus expansion.,Prior support for auditing repeats rather than assuming a fixed configuration yields a fixed answer.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round40-source-receipts.json (SHA-256 2bd3899364bcf7b116b75678b05563d0030d9be00a1d9143b51a27c6c16e04f4); paper/sources/reports/2608.22856.txt (77794 bytes; SHA-256 47011f43a2012c589524e0c16b22614240d0ab7881f772ec399974ccd3dfbebb); paper/sources/fulltext/2608.22856.txt (77794 bytes; SHA-256 47011f43a2012c589524e0c16b22614240d0ab7881f772ec399974ccd3dfbebb); reviewed locator ids: repeat_aware_audit.,Round 40 judge-replay evidence.
facet_evidence,evaluation,,alphaxiv:2605.01168,Quantifying and Predicting Disagreement in Graded Human Ratings,paper,recorded_full_read,FULL_PAPER_READ,"Annotators do not always decide identically, and the variation can come from item ambiguity such as insufficient context, from complexity, or from the annotators themselves.",Human annotation across NLP tasks.,Frames the question this cycle answered for the low-confidence items: item or rater.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round42-source-receipts.json (SHA-256 c878c74d2d66f7b43d4321b3530a3b1d45b11ec59efd88bc6bd700e084623371); paper/sources/reports/2605.01168.txt (50236 bytes; SHA-256 d1c0df33dc716d03a80ed99f1ae4ca141536eb402f2c475ff056d38ee0e68c8f); paper/sources/fulltext/2605.01168.txt (50236 bytes; SHA-256 d1c0df33dc716d03a80ed99f1ae4ca141536eb402f2c475ff056d38ee0e68c8f); reviewed locator ids: annotation_variance_sources.,Round 42 item-stability evidence.
facet_evidence,evaluation,,alphaxiv:2608.05670,When Does Consensus Mean Correctness? Measuring the Agreement-Accuracy Coupling with Semantics-Preserving Re-Rendering,paper,recorded_full_read,FULL_PAPER_READ,"Agreement estimates how concentrated an answer distribution is and aggregation estimates where its mode sits, which does not by itself establish correctness.",Perturbation-based agreement study.,States the limit of the modal verdict adopted here: a stable mode can still be wrong.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round42-source-receipts.json (SHA-256 c878c74d2d66f7b43d4321b3530a3b1d45b11ec59efd88bc6bd700e084623371); paper/sources/reports/2608.05670.txt (85375 bytes; SHA-256 e208473261240b9faeb99bd9d8e2a0c4cff3d8e88e5cb4c3712f54c6a7bceb49); paper/sources/fulltext/2608.05670.txt (85375 bytes; SHA-256 e208473261240b9faeb99bd9d8e2a0c4cff3d8e88e5cb4c3712f54c6a7bceb49); reviewed locator ids: agreement_is_not_correctness.,Round 42 item-stability evidence.
facet_evidence,evaluation,,alphaxiv:2608.11403,When Self-Consistency Backfires: Majority Vote Hurts the Majority of Hard Science Problems for Small LLMs,paper,recorded_full_read,FULL_PAPER_READ,Majority vote reduces per-problem accuracy on most hard science problems for small instruction-tuned models.,"One benchmark, small models; the registered second-model replication was rejected and reported as such.","Direct counterevidence to the modal-verdict rule adopted here, which was applied to the hardest items.",Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round44-source-receipts.json (SHA-256 c9c42b2a945180fa38d2c4df7ce5e1c856a933837ff5c77be0a3f1f0ef02d1e4); paper/sources/reports/2608.11403.txt (27178 bytes; SHA-256 a134d6ce48d3be2379d0e0220b8b07f4e00e9514c5748d87b2ef251b02c472f7); paper/sources/fulltext/2608.11403.txt (27178 bytes; SHA-256 a134d6ce48d3be2379d0e0220b8b07f4e00e9514c5748d87b2ef251b02c472f7); reviewed locator ids: majority_vote_hurts_hard.,Round 44 counterevidence to the modal-aggregation rule.
facet_evidence,evaluation,,alphaxiv:2608.18795,Decomposing Wrong-Consensus Agreement in LLM Self-Consistency,paper,recorded_full_read,FULL_PAPER_READ,"Agreement can be high while the answer is wrong, and on hard questions majority voting can reduce accuracy.",Agreement-decomposition study.,Reason the modal correction is recorded with a revert falsifier rather than treated as settled.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round44-source-receipts.json (SHA-256 c9c42b2a945180fa38d2c4df7ce5e1c856a933837ff5c77be0a3f1f0ef02d1e4); paper/sources/reports/2608.18795.txt (103022 bytes; SHA-256 b3c27ad76ef1184b336c4060ce930fbd6ff94919f87e547539eb95171f6d9c4b); paper/sources/fulltext/2608.18795.txt (103022 bytes; SHA-256 b3c27ad76ef1184b336c4060ce930fbd6ff94919f87e547539eb95171f6d9c4b); reviewed locator ids: wrong_consensus_agreement.,Round 44 counterevidence to the modal-aggregation rule.
facet_evidence,evaluation,,alphaxiv:2608.18066,"On the Fragility of Self-Improving Agents: Variance, Task Order, and Underspecification",paper,recorded_full_read,FULL_PAPER_READ,Broadening evaluation to multiple runs and to task order shows agent evaluation is noisy and improvement depends heavily on ordering that default orderings hide.,Memory-based self-improving agents in specific environments.,Independent support for reporting variance components and for not treating one ordering as neutral.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round46-source-receipts.json (SHA-256 9aad78fdac9a45ee748a8167a0da819f2edccd56de89be1c55b2a14a470426d1); paper/sources/reports/2608.18066.txt (20162 bytes; SHA-256 a3dd1ea64627795d70c9206322bc0793a561312c47b51b0f7ba36e6659ca836d); paper/sources/fulltext/2608.18066.txt (92904 bytes; SHA-256 6e5bf8bbf4cf872afd5bb570ca4401022a891b90a831895a4b99e1b37a316b44); reviewed locator ids: multiple_runs_and_order.,Round 46 endpoint-recompute evidence.
facet_evidence,evaluation,,alphaxiv:2608.12935,"Decomposition of Evidence, Contradiction, and Fragility in Perturbation Responses",paper,recorded_full_read,FULL_PAPER_READ,The method decomposes the scalar response of an already specified paired intervention rather than distributing a prediction across coordinates.,Attribution framework for paired interventions.,Frames the paired difference used for the minimum detectable effect recomputed here.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round46-source-receipts.json (SHA-256 9aad78fdac9a45ee748a8167a0da819f2edccd56de89be1c55b2a14a470426d1); paper/sources/reports/2608.12935.txt (106651 bytes; SHA-256 eb716dae723c1936ce3629b99b7511d8beffdecd3dcb78ae2281af3ad9abe8ea); paper/sources/fulltext/2608.12935.txt (106651 bytes; SHA-256 eb716dae723c1936ce3629b99b7511d8beffdecd3dcb78ae2281af3ad9abe8ea); reviewed locator ids: paired_intervention_decomposition.,Round 46 endpoint-recompute evidence.
facet_evidence,observability,,alphaxiv:2607.03114,Towards Automatically Inferring Constraints to Identify Implicit Assumptions in Data Analysis,paper,recorded_full_read,FULL_PAPER_READ,Analysis scripts and notebooks fail to reproduce because of implicit assumptions ranging from package versions and data shapes to undocumented manual steps.,Proof-of-concept assumption inference study.,Reason the two analysis conventions here are stated in the committed code instead of left implicit.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round48-source-receipts.json (SHA-256 e639e67a0b91a604a83f73134a4bff6d8d8552df4d88ce9be2a4f08d4d48fbe6); paper/sources/reports/2607.03114.txt (33774 bytes; SHA-256 fd75bfcc47f934a03d935a453992469e00d164473c7b4303afc1ff92dc902f3b); paper/sources/fulltext/2607.03114.txt (33774 bytes; SHA-256 fd75bfcc47f934a03d935a453992469e00d164473c7b4303afc1ff92dc902f3b); reviewed locator ids: implicit_assumptions_in_analysis.,Round 48 analysis-reproducibility evidence.
